,model_power,model_power_max,numMods,numStrings,ref_power,stats,system_scale,trial,mismatch_loss,mismatch_loss_pmax,indices
22,7959.6835263873245,7959.702894468131,8,3,7960.661037689529,"{0: {'vmp_p50': 53.724363131194686, 'imp_p50': 6.105614971617725, 'vmp_std': 0.2809981824891094, 'imp_std': 0.013732453993562686}, 1: {'vmp_p50': 53.592011500869056, 'imp_p50': 6.1268848520532275, 'vmp_std': 0.26418872272269317, 'imp_std': 0.028022463741629856}, 2: {'vmp_p50': 53.53242047958923, 'imp_p50': 6.104423667606993, 'vmp_std': 0.3097323493095345, 'imp_std': 0.01509210819814795}}",Residential,22,-0.012279273009819416,-0.012035975616369408,"[array([41, 56, 26, 55,  8, 20, 23, 80]), array([ 9, 24, 29, 98, 74, 79,  8, 73]), array([45, 64, 52, 39, 59, 88, 38, 22])]"
23,7944.954484221456,7944.972352910198,8,3,7946.710353617772,"{0: {'vmp_p50': 53.08809339743352, 'imp_p50': 6.092360846587258, 'vmp_std': 0.39046261160173007, 'imp_std': 0.02810237262514689}, 1: {'vmp_p50': 53.527221718638316, 'imp_p50': 6.104755060422464, 'vmp_std': 0.3879092000199798, 'imp_std': 0.015060428389775983}, 2: {'vmp_p50': 53.380917045788344, 'imp_p50': 6.105902644771551, 'vmp_std': 0.3090805674875882, 'imp_std': 0.034144126877292715}}",Residential,23,-0.022095550462792546,-0.021870694038600355,"[array([56, 12, 73, 13, 18, 51, 79, 97]), array([92, 26, 39, 40, 66, 76, 27, 95]), array([26, 98, 10, 41, 38, 45, 53, 82])]"
24,7981.741969066624,7981.762192056893,8,3,7982.865146176122,"{0: {'vmp_p50': 53.76898399472577, 'imp_p50': 6.11236546629545, 'vmp_std': 0.25348661378059795, 'imp_std': 0.013068073243668666}, 1: {'vmp_p50': 53.396552182065356, 'imp_p50': 6.115225320358176, 'vmp_std': 0.318533110678543, 'imp_std': 0.030413838470462085}, 2: {'vmp_p50': 53.79391200679274, 'imp_p50': 6.130250192277003, 'vmp_std': 0.2213706417287575, 'imp_std': 0.02515651811821595}}",Residential,24,-0.014069849470476339,-0.013816519495604652,"[array([34, 29,  6, 33, 18, 89, 22, 75]), array([25, 49, 83, 82, 58, 76, 73, 94]), array([72, 26, 73, 55, 85, 50,  9, 57])]"
25,7949.054907769643,7949.075493406921,8,3,7950.377170178046,"{0: {'vmp_p50': 53.7509006288345, 'imp_p50': 6.123985182532076, 'vmp_std': 0.3275728021228636, 'imp_std': 0.024516259836801415}, 1: {'vmp_p50': 53.079670011172176, 'imp_p50': 6.092087883112494, 'vmp_std': 0.44823472335709436, 'imp_std': 0.01643413728827372}, 2: {'vmp_p50': 53.086612373733026, 'imp_p50': 6.092122438372605, 'vmp_std': 0.4229697451442056, 'imp_std': 0.025319925314924302}}",Residential,25,-0.01663144251020747,-0.016372515960723658,"[array([56, 79, 93, 20, 75, 81, 30, 10]), array([95, 51, 12, 39, 75, 40, 77, 71]), array([41, 25, 38, 96, 19, 12,  7, 78])]"
26,7986.5878663251115,7986.6065521444025,8,3,7987.308780771482,"{0: {'vmp_p50': 53.94048217267008, 'imp_p50': 6.112020862660016, 'vmp_std': 0.2351026774041001, 'imp_std': 0.012640196940074606}, 1: {'vmp_p50': 53.963823277285314, 'imp_p50': 6.117803133796434, 'vmp_std': 0.19497145740146998, 'imp_std': 0.01166699192696882}, 2: {'vmp_p50': 53.79183505794853, 'imp_p50': 6.117887020409212, 'vmp_std': 0.2435569068156421, 'imp_std': 0.02797943447245179}}",Residential,26,-0.009025749049616826,-0.008791805179360975,"[array([20, 51, 35, 84, 59,  5, 18, 23]), array([89, 30,  7, 97, 52, 63, 91, 86]), array([44, 61, 42, 34,  9, 99,  7, 47])]"
27,7986.223279277209,7986.238629096625,8,3,7987.077852849532,"{0: {'vmp_p50': 53.631592819741826, 'imp_p50': 6.119391082630074, 'vmp_std': 0.2678637140677744, 'imp_std': 0.015615291193594102}, 1: {'vmp_p50': 53.72728470632121, 'imp_p50': 6.126874453670065, 'vmp_std': 0.27479390902082235, 'imp_std': 0.01087758919639414}, 2: {'vmp_p50': 53.787699842399434, 'imp_p50': 6.122326013068253, 'vmp_std': 0.2281806753545201, 'imp_std': 0.024561681003003277}}",Residential,27,-0.010699452140909355,-0.010507268970810623,"[array([87, 67, 62, 80,  5, 43, 53, 59]), array([35,  7, 65,  0, 74, 63, 70,  4]), array([60,  9, 81, 86, 68, 83, 85, 22])]"
28,7966.718235315426,7966.739496758026,8,3,7969.2319157304755,"{0: {'vmp_p50': 53.626545378594166, 'imp_p50': 6.121950447101422, 'vmp_std': 0.34925216518367425, 'imp_std': 0.018140265222307793}, 1: {'vmp_p50': 53.76590731721066, 'imp_p50': 6.124184857472297, 'vmp_std': 0.2826040309070719, 'imp_std': 0.025340657810544655}, 2: {'vmp_p50': 53.07438150482954, 'imp_p50': 6.092087883112494, 'vmp_std': 0.35241223831566654, 'imp_std': 0.036051525167202114}}",Residential,28,-0.03154231727260932,-0.031275523147092164,"[array([19, 40, 10, 53, 76, 43, 14,  7]), array([ 9, 19, 99, 76, 88, 85, 56,  4]), array([17, 12, 23, 82, 97, 39, 54, 35])]"
29,7965.627874334562,7965.630812326194,8,3,7967.451296409579,"{0: {'vmp_p50': 53.37997311349542, 'imp_p50': 6.127882086050109, 'vmp_std': 0.3997011536721677, 'imp_std': 0.026720083349131583}, 1: {'vmp_p50': 53.087574873647426, 'imp_p50': 6.093224187771713, 'vmp_std': 0.46557757971754293, 'imp_std': 0.023950460670965762}, 2: {'vmp_p50': 53.07438150482954, 'imp_p50': 6.092087883112494, 'vmp_std': 0.5085512238200014, 'imp_std': 0.036931226206045796}}",Residential,29,-0.022885889190675482,-0.022849014266399466,"[array([97, 72, 82, 24,  3,  1, 49, 53]), array([ 1, 36, 81, 10, 94, 85, 12, 84]), array([ 8, 91, 82, 39, 58, 12,  6, 72])]"
30,7981.064942781221,7981.08411683632,8,3,7981.593198430244,"{0: {'vmp_p50': 53.62696690689525, 'imp_p50': 6.120789668650978, 'vmp_std': 0.36387303635659546, 'imp_std': 0.008607761147927016}, 1: {'vmp_p50': 53.75542954619607, 'imp_p50': 6.114259740533762, 'vmp_std': 0.2990537168239537, 'imp_std': 0.020660577739059122}, 2: {'vmp_p50': 54.027093857942404, 'imp_p50': 6.114926921860194, 'vmp_std': 0.22972978543062839, 'imp_std': 0.007535586561017375}}",Residential,30,-0.006618423614056906,-0.006378195195715566,"[array([43, 25, 84, 17, 11, 95, 77, 56]), array([20, 24, 43, 92, 47, 10, 44, 51]), array([75, 58, 80, 30, 11, 49, 26, 93])]"
31,7968.5311520343985,7968.541265985564,8,3,7969.738774061331,"{0: {'vmp_p50': 53.89799588820245, 'imp_p50': 6.124226733385886, 'vmp_std': 0.198793290297728, 'imp_std': 0.012353792397466295}, 1: {'vmp_p50': 53.38666442406729, 'imp_p50': 6.121116804550684, 'vmp_std': 0.2821099005616025, 'imp_std': 0.03032743912027394}, 2: {'vmp_p50': 53.720738186642976, 'imp_p50': 6.1178084415789, 'vmp_std': 0.297213689299251, 'imp_std': 0.019747492246285813}}",Residential,31,-0.015152592339201236,-0.015025687914200357,"[array([34, 26, 55, 67, 24,  7, 97, 43]), array([ 6, 82, 59, 67, 31, 40, 42, 35]), array([74, 10, 47, 38, 55, 60, 85,  0])]"
32,7979.961497460604,7979.967080322644,8,3,7980.949423907474,"{0: {'vmp_p50': 53.38666442406729, 'imp_p50': 6.121950447101422, 'vmp_std': 0.34300227566209984, 'imp_std': 0.02911462709919526}, 1: {'vmp_p50': 53.5826380508139, 'imp_p50': 6.129243369673775, 'vmp_std': 0.3033204859091796, 'imp_std': 0.00607063765171704}, 2: {'vmp_p50': 53.265460680897576, 'imp_p50': 6.127371925049152, 'vmp_std': 0.42865845023976695, 'imp_std': 0.011737350215461127}}",Residential,32,-0.012378557918317403,-0.012308605563738516,"[array([82, 78, 40,  0, 62, 91, 43,  7]), array([91, 62, 85, 48, 93, 33,  3,  8]), array([77, 90, 65,  7,  2, 49, 19, 29])]"
33,7974.328302637885,7974.347645170134,8,3,7975.192076842684,"{0: {'vmp_p50': 53.92058063616759, 'imp_p50': 6.118072061026182, 'vmp_std': 0.1943003683856397, 'imp_std': 0.015600133981143516}, 1: {'vmp_p50': 53.38660880471348, 'imp_p50': 6.111472269111245, 'vmp_std': 0.3365344345706892, 'imp_std': 0.030899873738563566}, 2: {'vmp_p50': 53.66863318177485, 'imp_p50': 6.124553508532729, 'vmp_std': 0.3099169511770749, 'imp_std': 0.009793041688024104}}",Residential,33,-0.010830763654051638,-0.01058822990612106,"[array([47, 17, 96, 88, 99, 44, 81, 78]), array([75, 94, 69, 91,  1, 82, 38, 35]), array([28, 42, 35, 36, 48, 13,  5,  6])]"
34,7981.640562467213,7981.652823919386,8,3,7982.51783503069,"{0: {'vmp_p50': 53.25676231753862, 'imp_p50': 6.127658987375145, 'vmp_std': 0.503462769489843, 'imp_std': 0.028591426198358364}, 1: {'vmp_p50': 53.264743651049635, 'imp_p50': 6.1145726826223, 'vmp_std': 0.45624777943715916, 'imp_std': 0.012446336855170187}, 2: {'vmp_p50': 53.606678845873226, 'imp_p50': 6.119187147713699, 'vmp_std': 0.3430960354465961, 'imp_std': 0.019735547618996912}}",Residential,34,-0.010989922999312422,-0.010836319181246196,"[array([91, 82, 90, 70, 13, 92, 94, 85]), array([87, 27, 51, 70, 99, 81, 16, 90]), array([20, 49,  7, 80, 70, 27, 35, 10])]"
35,7978.073335891463,7978.080618690137,8,3,7978.832787023685,"{0: {'vmp_p50': 53.59360471122689, 'imp_p50': 6.112361820353441, 'vmp_std': 0.31703338139733067, 'imp_std': 0.013726056552783064}, 1: {'vmp_p50': 53.66505045981141, 'imp_p50': 6.1057922112343, 'vmp_std': 0.31585804132121237, 'imp_std': 0.02178979334189828}, 2: {'vmp_p50': 53.73383025791752, 'imp_p50': 6.126843954549696, 'vmp_std': 0.2549655592314955, 'imp_std': 0.0080716131269778}}",Residential,35,-0.009518323700897285,-0.00942704720885182,"[array([56, 98, 18, 49, 36, 86, 68, 84]), array([28, 10, 49, 41,  8, 22, 34,  2]), array([63, 74, 32, 86,  8, 91, 83, 23])]"
36,7978.891974480355,7978.908829534902,8,3,7979.662865384245,"{0: {'vmp_p50': 53.825488141251604, 'imp_p50': 6.108763456558283, 'vmp_std': 0.24246404091199006, 'imp_std': 0.014745437205814324}, 1: {'vmp_p50': 53.66724173035726, 'imp_p50': 6.120806495715755, 'vmp_std': 0.33134300774593567, 'imp_std': 0.026850511510997273}, 2: {'vmp_p50': 53.60672119087107, 'imp_p50': 6.120708901667083, 'vmp_std': 0.36857835338730466, 'imp_std': 0.011653718000018316}}",Residential,36,-0.00966069515586052,-0.009449470009746738,"[array([46, 34, 61, 89,  6, 60, 81, 19]), array([99, 85,  1, 68, 11, 13, 28,  9]), array([83, 27, 11, 97, 40,  1, 32, 33])]"
37,7985.955999912805,7985.969526305171,8,3,7986.827532711475,"{0: {'vmp_p50': 53.399700875988025, 'imp_p50': 6.118211313279808, 'vmp_std': 0.34829394098887256, 'imp_std': 0.02925849932283202}, 1: {'vmp_p50': 53.63619631864276, 'imp_p50': 6.126968899552974, 'vmp_std': 0.2709093794313067, 'imp_std': 0.014272275282956756}, 2: {'vmp_p50': 53.59897485020553, 'imp_p50': 6.122033953923842, 'vmp_std': 0.2571533912134403, 'imp_std': 0.008531988291324403}}",Residential,37,-0.01091212743859363,-0.010742768674924979,"[array([65, 47, 71, 23, 13, 24, 14, 82]), array([76, 55, 53, 37, 26, 75, 89, 92]), array([73, 78, 63, 24, 89, 60, 98, 26])]"
