,model_power,model_power_max,numMods,numStrings,ref_power,stats,system_scale,trial,mismatch_loss,mismatch_loss_pmax,indices
38,7979.16800064511,7979.1881228590655,8,3,7980.251022602762,"{0: {'vmp_p50': 53.38212707361051, 'imp_p50': 6.127469233588667, 'vmp_std': 0.36731834236334615, 'imp_std': 0.02861146428459586}, 1: {'vmp_p50': 53.62712502457032, 'imp_p50': 6.1311095690954875, 'vmp_std': 0.3474067193244686, 'imp_std': 0.0239180837148791}, 2: {'vmp_p50': 53.59307291308483, 'imp_p50': 6.121122638646276, 'vmp_std': 0.3540059908959024, 'imp_std': 0.015666181444914568}}",Residential,38,-0.013571276825558809,-0.013319126687689607,"[array([ 0, 57, 77, 25, 73, 91, 82, 13]), array([29,  4, 24, 84, 53,  9, 55, 14]), array([26, 98, 60, 96, 93, 38, 31, 92])]"
39,7984.415000871728,7984.42114300613,8,3,7985.018980028717,"{0: {'vmp_p50': 53.564000604835435, 'imp_p50': 6.1212143985993555, 'vmp_std': 0.3443364890694266, 'imp_std': 0.011328551282611512}, 1: {'vmp_p50': 53.75300232709745, 'imp_p50': 6.129227904509267, 'vmp_std': 0.27000243814679603, 'imp_std': 0.015486588346195363}, 2: {'vmp_p50': 53.85338953405747, 'imp_p50': 6.112402006389289, 'vmp_std': 0.2846391789583174, 'imp_std': 0.01908101004962081}}",Residential,39,-0.0075639038366700755,-0.007486983112786603,"[array([73, 92,  3, 83, 55, 28,  7, 31]), array([50,  2, 32, 94, 24,  6, 10, 25]), array([60, 64, 19, 11, 22, 65, 96, 72])]"
40,7988.512383692334,7988.532718713435,8,3,7989.244710724108,"{0: {'vmp_p50': 53.59813362858846, 'imp_p50': 6.112173055176756, 'vmp_std': 0.25355389994516925, 'imp_std': 0.015050669611631767}, 1: {'vmp_p50': 54.04340492220911, 'imp_p50': 6.127541007975515, 'vmp_std': 0.1846630669821841, 'imp_std': 0.009162553697605607}, 2: {'vmp_p50': 53.59366583341695, 'imp_p50': 6.127812725561123, 'vmp_std': 0.3329246759321675, 'imp_std': 0.007690935836852187}}",Residential,40,-0.009166411322847639,-0.00891188136616663,"[array([51, 64, 43, 76, 78, 98,  0, 23]), array([24, 49, 65, 20,  0, 73, 87, 84]), array([62, 98, 50, 94, 13, 92, 89, 29])]"
41,7985.592575049394,7985.598896192574,8,3,7986.471574464518,"{0: {'vmp_p50': 53.633384443455476, 'imp_p50': 6.112264608277654, 'vmp_std': 0.2271988427847097, 'imp_std': 0.019316043356605268}, 1: {'vmp_p50': 53.75627076781314, 'imp_p50': 6.111368579859615, 'vmp_std': 0.29455296213495713, 'imp_std': 0.020991704865973394}, 2: {'vmp_p50': 53.7609051241235, 'imp_p50': 6.127025918522026, 'vmp_std': 0.20832458636554357, 'imp_std': 0.016789317940081646}}",Residential,41,-0.011006104597358532,-0.010926956463907631,"[array([18, 49, 89,  7, 31, 67, 23, 53]), array([63, 34, 69,  8, 36, 78, 10, 87]), array([66, 86, 75, 10, 23, 55, 44, 85])]"
42,8003.2747842807075,8003.293779381786,8,3,8003.690950489745,"{0: {'vmp_p50': 53.94153053256864, 'imp_p50': 6.127719825869049, 'vmp_std': 0.20709470063228694, 'imp_std': 0.011691439899396638}, 1: {'vmp_p50': 53.82851403287944, 'imp_p50': 6.127870142641307, 'vmp_std': 0.250312122519406, 'imp_std': 0.008014947932010314}, 2: {'vmp_p50': 53.82936387190097, 'imp_p50': 6.12953775974193, 'vmp_std': 0.2526304625809483, 'imp_std': 0.018163847347538335}}",Residential,42,-0.005199678643412178,-0.004962349376248138,"[array([92, 57, 70, 36, 35, 37,  2, 76]), array([78,  1,  2, 59,  0,  6, 24, 92]), array([16,  6, 79, 19, 37, 76, 57, 91])]"
43,7970.016863457031,7970.036827243512,8,3,7971.197776868396,"{0: {'vmp_p50': 53.57807814642801, 'imp_p50': 6.124110038758033, 'vmp_std': 0.3209129105440523, 'imp_std': 0.010509777799884379}, 1: {'vmp_p50': 53.529373733130384, 'imp_p50': 6.1041797394565, 'vmp_std': 0.3002730925227161, 'imp_std': 0.014514125713437308}, 2: {'vmp_p50': 53.27118445698796, 'imp_p50': 6.115251392020625, 'vmp_std': 0.3925794784136116, 'imp_std': 0.026816212035227573}}",Residential,43,-0.014814754876518049,-0.014564305859449837,"[array([72,  3, 92, 63, 36, 34, 57, 85]), array([41, 64, 99, 94, 81, 50, 28, 39]), array([62, 90, 58,  9, 85, 97, 20, 81])]"
44,7983.960755899633,7983.960567447478,8,3,7984.776710779377,"{0: {'vmp_p50': 53.385547392497706, 'imp_p50': 6.126794406280224, 'vmp_std': 0.42681609362529804, 'imp_std': 0.029453216436087667}, 1: {'vmp_p50': 53.769802548332024, 'imp_p50': 6.112439079981878, 'vmp_std': 0.20380349760891353, 'imp_std': 0.013764539196119027}, 2: {'vmp_p50': 53.59366583341695, 'imp_p50': 6.118444831126215, 'vmp_std': 0.3071576866173593, 'imp_std': 0.011499623982709616}}",Residential,44,-0.010218881620601626,-0.01022124176368511,"[array([82, 44, 74,  8, 42, 92, 70, 32]), array([23, 29, 24, 64, 22, 60,  2,  1]), array([98, 29, 91,  1, 47,  0,  7, 26])]"
45,7939.534064143789,7939.542900156132,8,3,7940.778933218718,"{0: {'vmp_p50': 53.08451485283262, 'imp_p50': 6.092795353387241, 'vmp_std': 0.3480889829125817, 'imp_std': 0.015378695780150144}, 1: {'vmp_p50': 53.079670011172176, 'imp_p50': 6.092087883112494, 'vmp_std': 0.4063974936833948, 'imp_std': 0.014334354814276664}, 2: {'vmp_p50': 53.82767281126237, 'imp_p50': 6.114480802590271, 'vmp_std': 0.23207279051197996, 'imp_std': 0.012522430180485001}}",Residential,45,-0.015676913882102413,-0.015565640008116673,"[array([28, 68, 43, 99, 89, 44, 61, 12]), array([35, 39, 73, 69, 27, 44, 13, 12]), array([43, 24, 95, 19, 51, 34,  6, 71])]"
46,7973.278322145029,7973.298439526972,8,3,7973.990046758607,"{0: {'vmp_p50': 53.83750826662186, 'imp_p50': 6.108620973332086, 'vmp_std': 0.2518835450372636, 'imp_std': 0.012815514113016615}, 1: {'vmp_p50': 53.269942412000546, 'imp_p50': 6.11151581040347, 'vmp_std': 0.37354404910140543, 'imp_std': 0.011621914604278753}, 2: {'vmp_p50': 53.757528939006484, 'imp_p50': 6.114480802590271, 'vmp_std': 0.26584259701731905, 'imp_std': 0.011953763159041777}}",Residential,46,-0.008925576899446433,-0.008673289376822617,"[array([34, 87, 21, 45, 55, 60, 46, 47]), array([70, 35, 99, 48, 81, 38, 90, 69]), array([61,  4, 38, 34, 14,  7, 54, 51])]"
47,7976.715905888478,7976.728490782402,8,3,7977.674779899395,"{0: {'vmp_p50': 53.53147125403079, 'imp_p50': 6.1041797394565, 'vmp_std': 0.3737300567802362, 'imp_std': 0.02168634112688595}, 1: {'vmp_p50': 53.72075146099894, 'imp_p50': 6.11261501929227, 'vmp_std': 0.3347642722376163, 'imp_std': 0.019648558703863755}, 2: {'vmp_p50': 53.723844607408594, 'imp_p50': 6.106050500973489, 'vmp_std': 0.32079262336943276, 'imp_std': 0.020851011584368473}}",Residential,47,-0.012019467293058549,-0.011861715889655615,"[array([41, 87, 39, 20, 18, 36,  1, 89]), array([10, 22, 29, 70, 64, 81, 74, 93]), array([19,  8, 41, 78, 70, 61, 88, 10])]"
48,7990.784926681004,7990.80582913134,8,3,7991.182241130016,"{0: {'vmp_p50': 53.28097320713428, 'imp_p50': 6.11488309942026, 'vmp_std': 0.3807860707504709, 'imp_std': 0.014170150058257185}, 1: {'vmp_p50': 53.830199361319096, 'imp_p50': 6.114158807826367, 'vmp_std': 0.24714342330467523, 'imp_std': 0.011495182499017683}, 2: {'vmp_p50': 53.99232633008807, 'imp_p50': 6.130311551360924, 'vmp_std': 0.2248371814145271, 'imp_std': 0.01363592156895744}}",Residential,48,-0.004971910751414897,-0.0047103418157445984,"[array([ 0, 14, 90, 47,  1, 57,  8, 58]), array([58, 20, 45, 62, 61, 42,  6, 51]), array([73, 84, 76, 13, 63, 89, 96, 97])]"
49,7991.099796747867,7991.113947421329,8,3,7992.19832768415,"{0: {'vmp_p50': 53.096023493730215, 'imp_p50': 6.092604932647898, 'vmp_std': 0.4928826532126483, 'imp_std': 0.01893558635974058}, 1: {'vmp_p50': 54.31018751726491, 'imp_p50': 6.115292293931276, 'vmp_std': 0.08976992157249312, 'imp_std': 0.010653370851803406}, 2: {'vmp_p50': 53.26995568635651, 'imp_p50': 6.117397793359854, 'vmp_std': 0.39679839002473233, 'imp_std': 0.02132321685056416}}",Residential,49,-0.013745040991762814,-0.013567984906797014,"[array([92, 80, 12, 84,  4, 97, 20, 70]), array([91, 58, 65, 85, 16, 95, 13, 70]), array([10, 52, 47, 65,  1, 90, 49, 36])]"
